,False_Positive_Rate,True_Positive_Rate,Thresholds
475,0.35670900055218113,0.9317343173431735,0.11527231
476,0.35670900055218113,0.933579335793358,0.114515774
477,0.3583655438983987,0.933579335793358,0.113650374
478,0.3583655438983987,0.9354243542435424,0.113456026
479,0.35891772501380453,0.9354243542435424,0.113344274
480,0.35891772501380453,0.9372693726937269,0.11303039
481,0.3732744340143567,0.9372693726937269,0.10628492
482,0.3732744340143567,0.940959409594096,0.10543952
483,0.37603533959138596,0.940959409594096,0.104214996
484,0.37603533959138596,0.9428044280442804,0.1037981
485,0.390944229707344,0.9428044280442804,0.0959242
486,0.390944229707344,0.9446494464944649,0.095748305
487,0.3970182219768084,0.9446494464944649,0.09466494
488,0.3970182219768084,0.9464944649446494,0.09450828
489,0.3986747653230259,0.9464944649446494,0.093284495
490,0.3986747653230259,0.948339483394834,0.09292713
491,0.4053009387078962,0.948339483394834,0.0900607
492,0.4053009387078962,0.9520295202952029,0.08920239
493,0.413583655438984,0.9520295202952029,0.08643449
494,0.413583655438984,0.9538745387453874,0.08625048
495,0.4246272777471011,0.9538745387453874,0.083028965
496,0.4246272777471011,0.955719557195572,0.08257455
497,0.4318056322473771,0.955719557195572,0.077765405
498,0.4318056322473771,0.9575645756457565,0.07772367
499,0.43401435670900057,0.9575645756457565,0.07681653
500,0.43401435670900057,0.959409594095941,0.07651608
501,0.44340143567090007,0.959409594095941,0.0726486
502,0.44340143567090007,0.9612546125461254,0.0726228
503,0.45389287686361124,0.9612546125461254,0.07017399
504,0.45389287686361124,0.9630996309963099,0.06989058
505,0.46604086140254003,0.9630996309963099,0.06548386
506,0.46604086140254003,0.9649446494464945,0.0653946
507,0.4710104914411927,0.9649446494464945,0.06403035
508,0.4710104914411927,0.9686346863468634,0.063856736
509,0.49309773605742685,0.9686346863468634,0.05779782
510,0.49309773605742685,0.9704797047970479,0.057751834
511,0.51131971286582,0.9704797047970479,0.053120505
512,0.51131971286582,0.9723247232472325,0.05309449
513,0.5190502484815019,0.9723247232472325,0.05131707
514,0.5190502484815019,0.974169741697417,0.05104493
515,0.5207067918277195,0.974169741697417,0.05079766
516,0.5207067918277195,0.9760147601476015,0.050601874
517,0.526228602981778,0.9760147601476015,0.04994933
518,0.526228602981778,0.977859778597786,0.04991826
519,0.5422418553285477,0.977859778597786,0.04626232
520,0.5422418553285477,0.9797047970479705,0.04609366
521,0.5720596355604638,0.9797047970479705,0.040565986
522,0.5720596355604638,0.981549815498155,0.040481824
523,0.5831032578685809,0.981549815498155,0.03906879
524,0.5831032578685809,0.9833948339483395,0.03901451
525,0.6107123136388736,0.9833948339483395,0.03505389
526,0.6107123136388736,0.985239852398524,0.035044618
527,0.6200993926007731,0.985239852398524,0.034029815
528,0.6200993926007731,0.9870848708487084,0.033748817
529,0.6410822749861955,0.9870848708487084,0.03101576
530,0.6410822749861955,0.988929889298893,0.030919487
531,0.6808393152954169,0.988929889298893,0.025264818
532,0.6808393152954169,0.9907749077490775,0.02525544
533,0.7261181667586969,0.9907749077490775,0.021455463
534,0.7261181667586969,0.992619926199262,0.021394342
